translation_key,korean
3f20298ffa27c4eb2cf6d04509d6af0efbee8b03a5b65eed71b778454add9591,페넬로페[비행중]
c1389166dab154b57dfa07bb9c69377c422a19e18d5ed2024c7b070d4b364691,페가수스
e089e3c403db0d18b49181ff976d6cae61b24f6b92b0f3f063ed21c6c7022717,페가수스/개수형･개발
62878dfecd6acdcc34fdd90c45139ee7c134f632853af66928fbfe7dea7023d8,페가수스/고성능화
68c498ec6b821e17db0376566af07edec06df648424b08962950b4cbf9dede02,페가수스/탑재력･강화
250bbc277bf957e35ced67f9bf9e8a849f05aaa5623a0593533c0809296740c2,베이징
5d774dcf1308302f39ee1aeae402138e0dab9ab68723ebff22026d75e9599828,페즌드왓지
e68f5170e0553e139c9fab96eb438843ee64f6bddd72eea534689a2d70e9e9cc,포격가능
8b3e3519adde5c059eb12e66483e053d49f97a7b55bd5e6d6f3f0daf3e74eba7,보급가능
48394e02c12813d4cb3e16d0439a26d654f1b003c46e7df5654627f9a4a390be,보급함/개발
f525e0b62580c64ee7e8722f3f46d7ecb96543378c840f37c8695d26dc5823a1,호버트럭
e5e145790d9dd9c958619d0103bccf406129de3524257e931d2dc635a5b2c0e8,홀바인
d1d8aae9ac0a01fafa2a2eac19a1f5cc07f8684f6c0ad92bcdd20f7c51e338f1,화이트베이스
4758497d888b5bc9dd4de9952f52f7d098f74c76604fb16333a07b4f80c32835,밥미사일
da4ac6fac5190e31b304dbfb70ce8d6283e7c3f259ec479f45ef5ab8404ce200,볼
ebc5747757d75fffc75a41145fc5e11978c532e29dfc741ac7af0aa607fd9de9,볼･P타입
dd95c73aa77ed58fe502dbaa27a5ef48abccc08ed4645679019381abbf60f62a,본･압스트
73b2d2ec0e7e8fd5ebe996763340f91f77448d6370c7066bb93851b2d0590c41,보리노크･사만
9bdff6c14fe9030fe66e4ef1b02ec934aec09bf6c181e0d19c41b64d65b5589c,보리노크･사만[F]
fa863dc60ee24b242658fff33025f1841a89c6f10f5583610b7f271cea2fc715,마쿠베
e91b98318ab56a4ca82518a37280a73976e77c806f35b0c02a961531009cd1a4,맛슈
5ccdd715aade0798d31bc75f122264a3ffff6e713254e243432629335cf910b1,매트･힐리
2c0cd3b32c04c816e7ce23fea67089f76be3730e00163c29bb4ac33dd32a7fe7,매드앵글러
2d2f6b0ce93f10fc2f65330228a7e0b33f8ce0753b45d7e4ecdba39def106c41,마이크
9c2cee253101494ecc4214fd62f2beb30d28bd99d6ba6bcac13eca7ba5030b7a,마우아
9c68221a974256cd2967c8833790aa661c733678335a562f51a60e77ba514194,마우아･파라오
173e63a8d12b76d0ce943ee76731b6f19503b8c1da62dfc041856cff884601cd,맥시밀리언･버거
1987136023bd237896caeb44653b55e8fa0b841e2cf626bff8926d94f666b881,마그넷코팅･강화
64770fee0956b25ea4683e354ea9500d9ad38a346e4aceed8ce96e5b8b611df5,마사드
9fb425b857832f1970915d5f56d645eeeb1d7d3c65c3bff01ac72c300889e454,마슈마
416f0737d5e5ab2a6bc0db10a2b77d7b02676e725e979c632123422331165bb3,마슈마･세로
cc229b746d99b1bde2b933ebf5cb717a0f9a7e7c0dda1db5755bf760042d15ef,마슈마･세로[강화]
20cd93a728ed3afdcdccb8c2dbf53ff7dfccf13944e1549bc2700406cdd47809,머신건
efe6f5c7ca53b1829d468577fc0695bd3fd19633aea2262205859e9b0c160785,마스터P레이어
ec57f25a946dae2b6534a421818994b830903069a59448f99effb9bfdeb64d06,마젤라어택
4d996db6f7c19b0ebae79306183cf5622c5802fef92376b0df899e63408a6519,마젤라톱
7dac71989221fd845d1ddb093294a551d2abd625e01f985f01600c5383a5be54,마젤란탑포
04f412e5fae38259c52b21f88bfb5c844042bfff0b018eae5298f0713c5ece87,마젤라베이스
d648fe05ac5d334f7dfbb472f85131ba9fc91a9060dae136ddfaa28494ec197d,마젤란
36b455444b26d9a96430be8ba39239a920991c9adb33ecebdafe055fcc7ec4b8,마젤란/MS탑재형･개발
aa1dbd9147d99a25b7dfe7d70ef9dff21b1001103f66d5a92bd3c0ded3ca1142,마젤란/개수형･개발
16f60bc626ac3242841be5b3d7b6b45bcf50e8ab7c504190dad7f5823c385a5f,마젤란K
5bac78fb35ba198091f48b86492061c097dda7d5b287a184dc4379226433031f,마젤란[후기생산형]
3d7c8fb2c2936aa517732c2c107dbf740d8ed5d40311bb1dfc1c13edec862ce7,마젤란改
31437f7a2000267659713c87c182658c635d141d514cc108b5d6bbe43a223861,마틸다
d3cca4dae842509a9c32a288a72114221810b710a60d09315ff4cbc2b1a8d321,마틸다･아잔
45faee6aca2f10d5d63fedbfb2b28d17733c39b9681eb06ef1791f82cf5435a9,마트쉬
11d4f758e5aad722c5810cf7d8402ede816ed82f46f7ab0ac5ce73d905e67bee,마드라스
a84ca25afd4f89f9afa67b030016e5bac862bb77ebfcada73a82521bc1da6d45,마니티
b2322944383ee8963f04df3fcd7953b3f06a5694941bb571dd474e3a2104eaa6,마프티
dde1578cbbbcad3ffc6fed907512391893fd40ac829c0b8fa8f9278833a68143,마프티･나비유･에린
40ca85845e09a6417ac5fdcfe3f26d1458a3c5bda392abe2de5996b1b5b01e15,마라사이
ed093d498640a4db03ae9aa6731a22a5c6a332a52e699b84442a5c639833a69c,마라사이[F]
f409bef5d3e057e47401dea9c44c40e343770cce618ea9248f1d7afb31ef75a3,마리온
c40b3cba9a464dfc9318f4ae65d7a0135d2d31ca5ede591ae4340c3cbe2b36e0,마리온･웰치
cdf8066637dcf29be5f063ab5f1599e5475d94a355db2a89585b4229281537fd,마리간
fb385bc91e1472dd6b3111f8bdc201deb1e6d366338f235e5e86c64bd5864284,미샤
90ceb6ecaa9bd589de6bd3914d93b48dea94eaca609d7b43a325b6be6c687eb0,미켈
4da4e0973a44b3d574be105ad0e4db30df4f1e960cfa8e327312706faa80f288,미켈･니노리치
ae23969cc1cd4912fcd8af894f2108aba43e03b07815849dd7af03113585c260,미사일
92371bc7c98b83bd73a6c2d9428b038bfffd3e21d47a802c09c7a1197992df74,미사일호버크래프트/개발
8bf21b78eb9b5cad295ceb0a0903600a1376ed4d8e87df291a0e6131e09b79aa,미사일포드
dfb32618da1aee7f5f92557c24bc66e57e758fc593a515b98320c1f7da286de9,미사일런처
9e2520b3697a9481f28ae342345c90fea2babaf901675db099d2d384b365d0ea,호수
54a542cc96e7043473dbe3966cb18e07298bce4746bbfe94427ec95e2d2c313d,미설정
6b903cb48ebe34a520eca2e7b2311636326f5e7ad237870476a558a8ca0f8290,밀림
6c505f647a92643155209fd34b270090eb5f46cf271605948a4e4b99f40fc699,미데아
f9d6727a28c9b71db4999d80d98bfa494932a3d4f79e75ef36f94aa207a00347,미데아/개수형･개발
839bbef38f72797660ce1f442a5af5dfddc40d9e214ff974c889e82d7deb84ea,미데아改
b7f1189f7cae5b513c80cb633392ca483492bc5cd9d1d635d06e24062374b64d,미배속
686dc1672e11ac1de4e6829fa094692a371ffdd7f1978404297d84634e5538bd,미하일･카민스키
a3e01644d72af3d78a07194110e04b2962a8ec732297b65c05f4a5e4cfb1c1fd,미라이
36e9bb5e95d2b8ff0d253d9f63bb63f5cf946a93ac76c42e52bf176f79f0e989,미라이･야시마
ae933e0576ed79d514978901f610068ed77d3a58ed5990bada62b3d156acdec9,미리
eff998d7659922594a73fbe001dc0cb6756c2a692f8f15a0d4e059db0ac5a305,미리･칠더
641f10bfdd8926d16f89a19a80744fe5bd98520fcdb5e358e12bf646a97e0da3,무사이
186360f045bd5b4d6e6fed7a47a9ca4170eb1434696cf215144eecdc29d3c8cc,무사이/개수형･개발
c438a2ca75c24cf0001fd05726af83ce097cc9f817009a829a91a857b8dc2561,무사이/고성능화
e37a1c93495daae870854d9df1cd573e9055fabc32b8828da5a1a80028768f6c,무사이/탑재력･강화
da83e1d952d5d481088e3d7f566733c21103f56d9acbe7323e8cd8197a7bf2ec,무사이K[-]
164936ad5ca04979a235c30073b35705b266fd2bf016c23daa74bf43d9652374,무사이K[코]
cc3034fd94a13d7c2e813cecc0df9582081adf705851e794482ef80d09a7d3f6,무사이S[-]
342490ff20a58860fa2d5281c1755baafc0258d87d389ae90b5c4b61b3e718e6,무사이S[코]
4041b1628b3c9afbc9e73af6b1e688b16b311539a000d58f9b81172d57e8e83f,무사이[-]
665efbdd7ccd25ece0673cd15afeb7415d4422f751eae1153206e258b1ce67c0,무사이[코]
c6f54e03fdd1db7f2c359a8c3ade62a114ac60a5e1e2182cb56ee0cb9ad95045,무사이[코무사이분리]
0e0bd5ed7a1b3128a842b2d27c00ba3dacc9e3df8874b76392529b7001ddc510,무사이･후기형
154f55b25526b67dc691daf1ffab0acdae1338634d34c8553795436a64070e5e,무사이･후기형[코무사이분리]
e45e80b7113fa3d1e1837c225d1244214cd4e73fc5c1664987b279fa2cebeb7d,무사이･최종형
ac724f0f61fcd8113adf8479a7d1600e93bf581d942ccf2d4ad5184bc8e197de,무사이･최종형[분리]
b03cb6492f2e92fa0602c995005474dae73697455ca409696efe9af4bc08abe5,멧사
7390795bd90e59ffdde262212d68d334068e4fd2e8e55bbde5f666a82ce45587,멧사[F]
66e3a20993df6d219f213d99437dca2f2b02fea8a94af7acf5eed2d27dbd3af3,멧사라
52b99f5d471dd8fa23f45e2e33556522993b14f1b4b7e71037e3e5505f494163,멧사라[MA]
0969e3d4d2cb9a9420e5a1fee208a3e6f97e788d41ef947c3adad1576571465d,멧사라･MA
425ee9460e8e2cbf3921942749c4d2089fb4dad952244959a581a01674661fa3,메챠
b49cc2b54044770e995c7f1f639999d21a9d4a17b739b40bc472701ff494cd66,메챠･무차
a7284396f837a72add7d9591cda911417b6f4752709f2a026e7d6deb6f23da5c,메가･라이더
c4c4522e6f35f5ddcac06e3c44a3655c9b0e5d7f2c56d2fc4854a07694159761,메가･라이더[건담Mk-Ⅱ]
491a9c2e5b828995e39c578dd43dd79348cb403ef46128058c523307ebe2f041,메가캐논
0832029f6addcfc4cef70d63b234b7469a4c89e1e21f1ae81c1e3eb67fba5334,메가개틀링건
f40179c8fbdb16ea68cae50839a87c5f3ba26a9b584c7c177eb795c1fcef9d3e,메가빔건
5b9eb60ddc38d4fee4ec57b8047ac20cc3af00353a67aff2183b9d715c8b2e2a,메가빔실드
d756820db6c64f9d4f5eabe40bf0880ed2155ef74494d11bada0a3620bebfb23,메가빔포
0fbda59228ac83b8f6ec28a02501e22fea58f3449f503e014f606398c2a4935a,메가빔라이플
96f20e1394e66d1181cd3aac7d92ac181e8e55143315db136e13b0f70780198c,메가런처
eefe6837692d312f74b20ca8799fcd95d7b4ee48e2909e63f083f89788322c7d,메가입자포
4b109aa2d60e1a850dc842c685b2d3b44bc1f48d1e094ec6a36cf42efd96f2c0,메가입자포L
2ba6f70593b0002c63358e4625fc08b3e8e55ddf7ef244f9929df9185c0b3d20,메가입자포R
456d9cd2371b2745e3f7e6e64d0390f3b4c49fe968875d9672bb8580df51436e,멕시코
8cf30df158c5453ffc9e51e634058358c428f3e5fef4c61cf9dffb636b95f0b5,메즌
5c857b5eeb6bfb19338c9f4579e5d5e9eeeee0fd7d2ad2c96da6572ef04290c8,메즌･멕스
af8fe5d28872208aadf0b26ac3467f5907c28d26cdbc9e5685f213bcf0458943,메타스
741e2d36c7319120af8c9b2d89a9bbaaf8ccd33cb0ccd2321fa605ee55182fc4,메타스[MA]
8d71c6e0b380df140b459246f3ad567ec89fed73302b8f1cde6efa20e0b39f49,메타스改
6241d5c1df30d35544abc3c74209c1172f251f347f5b9ea9dbb61694a0953740,메타스改[MA]
27614f28fa96f53d3780ea55b448c1b57bb17d0141265e788c621fbf87916507,메타스改･MA
0d1b516eea95c4d256fd5126eae9ad2237a23581a15e0c90bbbd5ae77bfee415,메타스･MA
b5a24615dcc931e6fc7c3fadd402741f868bebc9d8d230aac1109f9816f19025,모니크
25ecedf03a01da2ebde6278994e31397e691f9fe6397fdd423ce26be645b21bf,모니크･캐딜락
4a9652a8bd9d5b52105b0b8b1768360d27508e38e565eea1349ee7015838bdbb,모빌탱크･개발
731bd42e15e9d2e0ec0b159f4baae60a555c5e36e25f0061401273d38126394d,몬시아
b47775891d0560d076347bdd39eb831f0b9f2d5148197933708681f8b78e3e3b,몬도
e5fec39143f0cb714152d4359b163f8fdc5c9d6d8833d018fee4efeb499db3ec,몬도･아가케
a40fc3495eb4dd7f85764ca9a45a6b5189464be414463f20c64420009a2327b1,약트･도가
4c514e6ab9d9723d56300cf85e1fb252ef87b9403bfb37db1bea318da4d4781b,약트･도가[F]
934a9882226048b61ec30a2a35bd7768a9ecb295f6e87499896d88a25331a826,약트･도가[G.G/F]
71a3e1b7a696185b9c4ed72bf79e742251e02309c047cbe70b14b5e43ef4b330,약트･도가[G.G]
e9ed987209e6b8916fe0b35a5cd4c53a0643c65c1320af85bcbaa1780fd799aa,야잔
e323bd6e809b32a3d2881cf539f89752bfbf2f82ed85c16c6a5c7f494915334a,야잔･게이블
fcb47ba989bf3f016f42df0e699a2a44582c99bf9d3b00e12d53aa1cd41e0da7,유콘
f0eb62464e9914c32b6d95bd40f5ad8e2cbbf44fcb77d525d83cf85f9cb3bf95,유리
931a7192859fe17b03cbba94de281c24f26fa79bc7dd2192b6fe1f6e21dbae1c,유리･케라네
fbc77054715547b0fa34a0bd20746a04aa15b1ba80087bb0b962c1a68213121b,유리･허슬러
87eaac2ecaa6253769df951f64dc4c1aaf8848fb6ed111efc4c22b1ba0759d58,유우
b83f406dcb70b54cb96cf581f9ade97cc08b058e407a79ea27b3d7e1cf9abfd9,유우･카지마
50a675c943da46e3bf82b435fcadda27e451f52c3bc821d6ec128097d1b7527a,유우전 빔포
13910920c4d6b007bfd79c65e394c00b028907e65ddd2bd5db551ce0e0d2aece,유우전빔포
4cd998ede564fc64c2e98e8e2fe6a4b5e312a163d9de807f55142fe229867f48,행방불명
8c07661b5a740cf37f92648c664c1c37253b8f13d4f97d5b328f21dbb16df557,유송함/개발
6a8b238475942bc1a420b3734df12bab6d094265c1a7f1429d8f401490672350,유송함/개량
8931e2456268be5d40b6f5d8fa67d296ca347c86b3cc24422f8e0e6da5b45523,유송기/개발
e4acee1750880218d7c2b2af7cea3f7eefead3a5571c394e09332f4223c47507,요툰헤임
facc2e88a313a725108cff329246e441c83ea03e4fd66793f9e2b4f7682c39e7,유럽-1
898cf002ed6c0fe969f86498a182641f7a2c84ad3ba26d053804e1e0df287a41,유럽-2
4d3ced76b125f496801c262a7468bbc7ccae0dff96abeef047ca7349e6266751,유럽-3
a48aa459a604bb468cd9c59d982563a9f767c0ebd6d4c6ce6028583091e9cbf9,라카이람
ea4c58058db1f4afc73430945871d55ae813771db6b04abca410e9538f84766a,라디쉬
a0387c6ebfae7963bc937a9febb279b9dc1635c3d9c583abd14ce94f01d004bb,라이노사라스
74cd0b1a1a9a6defa9ab5be613b3bc9f3fd4e7db0beab30f6aff57657bfbaafb,라이플 포
3b576b8c190d824b2f99071d3d2defd952bb316655613e56c592a77182c034ad,라이어
ce05d3959c4254ba5403db63dfefa32707d167bc11e0feccfd77ae5285f92f0e,라이라
3f4e23f6065413e4282d2b0082ccd09bef1ead45d543211acad7c567078f1b26,라이라 미라 라이라
d6bdb1f7f3ef72c9ca33ab7a2c4f18710093b60e54bfdb45232b1ea03baade14,라이라 미라 라이라[Z]
440da550950110178b4e86ee5ced8f9fcf4bdce6f3f56e5a762cc9836332d14f,라일
7e14030770c1d345e22c52338181622bd2121303553a6a75305857daec13603f,라칸
744b11a8462ac1a51788c6f340ca85772947516e2bd99c53a5ce16b8c393b6d0,라칸･다카란
4083689d5e1aee52e9fab7d3219d532c0d3a56b5de2452db74770279adad7841,로켓바주카
67dd87c51a25e31f771ee4844de655c590e3ab2e07fbb8974bd3f176c9c38ba9,라코크
afde3ba9bdbd49296704b94eaa6d08d7ee95fe3af8a6b68c667cb729f78a3697,라반･커크스
7ae49d970ef18745d90eebaf8fb7b79f7aef2480e002a5f5a580c1bdc7b1997d,라비앙로즈
5cb9d15b75f7a69827df87a42ac877a7b0a23fa770f9d1f803ca25c4bcb69ca1,람사스
4e7c34121bdcf7cc1eb03dd39efe5c5624d9b4acf4056c3af292b75d23ce43d7,람사스･하사
3b2186b677413e8aecfb21296ec087ce38cf72a6c9c757b47c1fa961d8956293,라라아
99322add7d71a6c9539f5ab5fb42340934197e759162fa5dc583a8f60133c870,라라아･슨
49b02c3fbbad1ac477b700e353bcb1bfb14b4e23ec16506c353229236701661a,랜스
c5f04d4e442e56911f85d86ac2da675f5bb38abc81580b24afbae98f505447ea,랜스･기렌
b45ba5020e99c459cfcfb392cf5e6b831d83b828ab85f3f8fd376fdc29a6163e,람바･랄
92c4525879edb3cde6584d6dee03a4e9aa674ecb90efe615b1a4f1805b9d30aa,리가즈이
01c1dad103e63516b4ae3a35a2d6243759e4eb706fda8687866ba7fa6829a9e1,리가즈이[BWS장비]
7fccde7bb9e5af58e2753f34b64ff10a0513aaeffad366fb693f7fe2f07f196f,류
06ca158a2af1b95c6825fe9f949e729c6b842a549af29984f7ece45211b3c057,류･호세이
15e8b082ba298312e48a3ffc69cf1d5917a33392d662ba95a583e83a925234eb,양산형･건탱크
f43dfc195524e9d1bade45692bbfe46ac66d1623f08012f11f67527dcfad4c37,양산형･큐베레이
d9114ec959e91430a456a8a7a6eab2e789bdc91dcfdc4633f62e2e6be1d0fca5,양산형･큐베레이[F]
73f07589332861cc87d709e754ab32c92a5813a804171df2d4b11abea4d70e6b,양산형･바우
7ff98d77dfba7305e550f368b4c1f48f08d71a698ca9f7e918a6cb9284a21aff,양산형･바우[MA]
7395d2028f25da8b611b5ab3c68c09f799afeac1e0a1f4582512b7ae75707f5f,양산형･바우[그레미/MA]
ff520cab1f0cb611ca058f4f024e9b2f479a5cc006fd50eaa2729f0d0896bfef,양산형･바우[그레미]
48e40c31197505ca2ec1dec0a6f69e9ef3e37b413bc6e4baa39c1bab4a16aed3,릭･디아스
d5212b4f9b48ca7ceb57612c81b3f54388f79236eeac53f3ba5fd8fa5b059872,릭･디아스[F]
32bbf8f76676bba9824654fe56aa8f71b5ad72108c29a8d21551af1ce49b7711,릭･디아스[Q.V/F]
e8c04706162e5eeba1d735143369111e391c9473210b6a8690b28e2332632624,릭･디아스[Q.V]
a9eb21b1103eca64dc5a518e9eb0d52ae0672dadad2a1bc4a69f74c4c30e9f78,릭･디아스[후기형/F]
c4d613c475a4c4ebacd78bd8ab49303b6ed4fb4615d42d991f34df69c194572a,릭･디아스[후기형]
e97c20e8cf94dcc57c532fb570b352042b6006804e7b24e427522fc7e4f9176d,릭･디아스改
3d2bf852c9279b5353c9bbe30266f644171aace30937ba6f1dcf79710bba124a,릭･디아스改[F]
fe45e1b69d45272919cd305ba7c8c2cbe5945ede6452cedd3ba3be1f2e7cdaac,릭돔
b8d91a9e83633e786616068db8f9c2eadc7fd10317ecb292f3bb2f59a6419ac5,릭돔[C.A]
3b2de5b7289cda5a53da8bea760a6ff478ab01b0b08194d908dd31de9d80d70c,릭돔[슈토차]
25b0d64024625dfd4cc85b6421ff1554c19a1fc6df860a43976045c1f1ca0b2e,릭돔Ⅱ[츠바이]
c4072baa1fb2182b7d0b15284c2ac02320e3c100f3a89db5f735671d284ef633,릭돔
3af72c32187ae5fc67ffd884ea5c64b76845253ca7c555eb4d1182e607c0bef9,릭돔/CA
0db687b5976e808140c67ce500580db7da9d9cb68d75bacfc871194b9d7fc388,릭돔Ⅱ
bfe6e079d848d1bcaa4311b852324949edc049240f01ab57f4c5ed402849998b,리드
306b8898a1fd5eaafb5c0efc0987ab355864978c5fda7db1e35d2e1579e83517,리가지
04b2001fd25598a8462406463730826c37e3c8c3af22180278819a1c085bc938,리가지･BW
8f9ed22b943312c4a4eb5bc0aa50ca6552a0f0c690478a63e540adb249730491,육백식改
9f966b6eae68a56095b3be913f905bf74ba91c2f588239d1917178b10130456f,육상전함/개발
20b42399a819efc9e3de3bb257c6c445bfda77d5b61afa15f4b7acdf9d3bed47,육전GM･A
87b19d54fa945d666d3657985b305d00825cdbfa5ceb02a061213f7674cb9659,육전GM･B
81eb055cc24d497f041f395582efe3fee25ede8f48cafaab2dc4639556f3352a,육전형건담[M런처]
de584f43fa68e479a9d8d4f6ce344ac2699eefb76af81f877cffa5005ca021d6,육전형건담[머신건]
ff441f4c8f5571bce8ea75bbf51c9d8be394ef6a392f560aae0092b14e056fc1,육전형건담[롱라이플]
294ce8033f63fa67523da3765232a013fba8aa336303be9c18255c49bcd31291,육전형짐[M런처]
8805081a1120317004c4d367967d23f5428c6ffec8000d957c9842acbbec0938,육전형짐[머신건]
760581f535e71700f0bce7d9cfb690642a11bb0518a85b43df19a1aab89a1616,육전정/개발
b28c4db4ce99e895f839fb6f7ca66927edffbfd18bbe296cd3c4600dd7c084a7,육전용백식改
d98c84ccff8af538b7fffed01761c121c84760b8b806c8fb4740e6afe375f941,육전용백식改[F]
f9426cb774be70e6e2177bb8d49f9959b9e0dd5156f59436fecf89571417afb6,육전용GM
9488b41b4ace19b6b3f44a5ba2ad6123cb736b805a67ff907876700a0495d274,리겔구
f47f77851a71f91894556e5a8ca0dc41c0f08ef7a9cec4c780e3649e3d30760e,리겔구[리파인･겔구그]
3fa70c7c8895056b89daa4b2cc063e33a5c365627ac96afe2231918e80b4f431,이탈가능
b27fe3a70114c3cb11b9e3cd5ddca19935e9a0bd3ed96be8e0afe297c14bd043,리플렉트 인컴
5505622e31bc2398bf1ca04ead2efdf6e7227c57c423074ad8dfd0df5e3d83ac,룩군
456aa46d66689b42fd39bc2658f29af95fd625d76d2c4055e8634b7f8d2394d2,루
0afb41153fabfb347e2fab3e02ae4c564196512395ef51ac1c03c71b6e5d4bf8,루･루카
0c2fc3e6b68b7b545a45d338ea37144e13842f735d9b7f5e1d1ddab9cfcadf8a,루나2
a940a9a758a7d2196fc85c44155186b772da03423a597b11122e3f37502fa818,루넨
5626e500688ad258231b37478abaf37a86c443b46a4ffcf52ee516d172bc9e3e,레이저토치
190947ba1dc97ca579941786b9dac7abbd5652d865154fda8299b69f818ff298,레이저빔
aade4a357cfb0f662891b4e8d2eed650af2220ea925f3c4f3d61c3a838c14bef,레이저포
fe201b878531fe2565af4d6fc8f44b8abd62a0fb8dc1819245ee49ec36de1b5a,레일캐논
293ae233071a54162f417bc9b4debfd1f62066e5333506c16161c98f206f6891,레인･에임
67f5e4708fbd066cb3955567f5c0b5f1d6eaa89775b52ed2f0c5d96e798925b9,레이어
511d56b96257cd4c1aa71c78d911375c43836c887cad0e9b678ba592204f72c0,레우루라
489f895395eb2e238a8924ff4a2db6b554f9d4a974eadbb3fe6f06c59f39d43f,레옹
8b788c6d8e96e74f8a3adbf1775809296141c7b1e814300be71af7e96ba80489,레옹･리페이
25282817f2fc63975253f28b170d12776e12628bc033ec50e936c1f9381d5631,레코아
6959970cf0b023f242e8df535be1c7b9ce7b0eede4fb0b824c49a681f532270d,레코아･론도
0b9213f312c439cfadf8ff0a7fab8478f970c5bfed77d7199f41fb15d75d860f,레즌
70eace53e03fc1d83d6908f0dc40be13b882eb5d71f7842f27de9e1964255189,레즌･슈나이더
1f3448db6cbb6dfd5d59f6700313b42d9f58f39b4f18cabfc010663d035bf27a,레빌
cb1b77e511060f02d3cac5a80e70f5e8e8c2f130804ad61d5bb5c39ba0438953,연방
4cea7a28da5492f0546a692417e1c4625e22a760a5e696efaf5a61a89a4e45de,로켓던
a43a73fb446f74a41d422f9f7f78fb15915c3440e56646c6fc925866256e971f,로켓런처
ea596cba7d7dc6cc1004fef9c5e95c0cdcc00914e60a4edff158f275057aa03d,로자미아
3ebe80e4ec8adfbe2a2ff56dc87994de8aa0611fdc14afefb44a1241ca510099,로자미아･바담
960570d36c2d7a40aa2bec9b00d3cdacce07c4b1294487c30516acd67379f375,러시아-1
aa23e34df6b799761058376db7fedcb4abf978bbed27211b4955f08ed47a5d7d,러시아-2
463956097e768d501dce7438e94d92c285d0f8316a35f60503ea536750a976bc,러시아-3
a702b6ed27d441a59f8bb022ac8b02ef9379b19b943dd31942875262624f2989,로베르토
3c5b08736e7de95843295b546a98a95137a9fcf52565090d90b30481f03ee6e4,롱스피어
170be0e0b8ac7b869139b796d58498f88bc5ffba793c199030d3e91b36bdeab5,롱빔라이플
c222fbc9435a182f65a7c9dd039bbd4ee527b9429472f612f5b241cfe254e847,롱라이플
be7b17e4918a0ae637f6e1c1b2c05c2903349975a9230b00f93b976e33e98a1c,롬멜
0b002af150bf86112445aa13157c984600ea1ccc77ff2d881d06ca5d569b3189,왓케인
efb8ad44015dfaa3b8b8a317854be9fe0e9d0b6bbbc1c933053985631494345a,와이어트
9349f2cd8e7d73a59338e414fbba846f28db78e68e351f53b27c085129474c9e,와이드커터
8ba5d50fac1ee8d1aee988cde509b34c8da3a838165409328f843d327d2f7ec4,와임
